"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342243115,"* 63 Gem",34.013026989336915,"PACS70","70",0.0176555,0.0176555,0.646963,111.9346123576004,21.444877281515733
1342244866,"* tau Cyg",20.341741253051264,"PACS70","70",0.0766974,0.0766974,1.0383,318.6987424657932,38.04672340888471
1342245668,"* pi. PsA",28.273266778063334,"PACS70","70",0.0148593,0.0148593,-0.173887,345.87454114824595,-34.74912356432786
1342246189,"* ups Cep",27.292576419213972,"PACS70","70",0.0414027,0.0414027,1.40054,311.33762841389927,57.57891274305556
1342246223,"HD 81809",30.41362530413625,"PACS70","70",0.02662,0.02662,2.71248,141.9441057302648,-6.071417735225166
1342246848,"* psi Vel",18.814675446848543,"PACS70","70",0.0759215,0.0759215,1.00915,142.67432284783274,-40.46652632917196
1342248284,"* 8 Crt",57.38090592974282,"PACS70","70",0.149041,0.00561771,22.4667,165.6021563623014,-26.831939216212238
1342249140,"* eps Cet",23.53694358665361,"PACS70","70",0.0258546,0.0258546,0.0259786,39.89140364291614,-11.872908804069779
1342249188,"* 31 Ari",34.646193076304776,"PACS70","70",0.0147747,0.0147747,1.3009,39.15900130403301,12.447329950730431
1342249692,"* p Vel",26.838432635534087,"PACS70","70",0.0456067,0.0456067,2.60503,159.32487839798068,-48.22562740370388
1342249875,"HD 118261",35.72704537334763,"PACS70","70",0.0139077,0.0139077,-1.16506,204.30268258391516,-61.69228539815889
1342252931,"* zet Cnc",25.08151492350138,"PACS70","70",0.0359788,0.0359788,-1.27913,123.0531298253186,17.64722619066338
1342252996,"* 128 Car",35.256579759197564,"PACS70","70",0.0150506,0.0150506,1.11629,139.32082798427112,-68.68974316592913
1342253015,"HD 46273",51.440329218106996,"PACS70","70",0.0168183,0.0168183,-0.274655,97.45405732772319,-50.23925371156809
1342255422,"HD 100203",28.704123634401316,"PACS70","70",0.0183983,0.0183983,0.133487,173.08615084477356,61.08225768843731
1342255597,"HD 96064",26.23811085601837,"PACS70","70",0.00412318,0.00412318,-0.505851,166.1721736422839,-4.221461466426425
1342255636,"* ome Leo",33.16749585406302,"PACS70","70",0.0218406,0.0218406,-0.135101,142.11429523793095,9.056805608426679
1342257179,"HD 99565",35.94536304816678,"PACS70","70",0.00419528,0.00419528,1.41323,171.7948697243412,-15.64912399445767
1342257985,"HD 217166",32.5626831650928,"PACS70","70",0.00897571,0.00897571,-1.10122,344.6476412623095,9.356335138910929
1342258782,"HD 214850",33.795201081446436,"PACS70","70",0.0224612,0.0224612,-0.70725,340.2205789002496,14.549704895811152
1342259360,"* eps02 Lyr B",49.84970314501777,"PACS70","70",0.0185572,0.0185572,-0.546582,281.0957853411909,39.613033629252165
1342267222,"HD 32092",40.600893219650835,"PACS70","70",0.00530403,0.00530403,-0.373795,75.43447711159307,26.67132815139226
1342267439,"HD 31925",40.46944556859571,"PACS70","70",0.0134091,0.0134091,1.17905,74.75520141351093,-16.375552257101305
1342265516,"HD 37306",70.46223224351748,"PACS100","100",0.0372125,0.00162423,11.2482,84.28662623997342,-11.775599639633034
1342269749,"HD 198472",63.0938710613651,"PACS70","70",0.0442238,0.00193609,24.1845,313.1736794218118,-53.27362115074764
1342262469,"* del Dor",45.87155963302752,"PACS100","100",0.0149006,0.0115375,-0.759319,86.1929864428143,-65.73550929087935
1342265618,"HD 71043",73.24880421327121,"PACS100","100",0.0088912,0.00172499,4.15411,125.72968985465727,-52.12365730499877
1342268968,"HD 12467",70.86167800453515,"PACS100","100",0.173827,0.00205924,27.0478,32.35460856947273,81.29596796402699
1342270965,"V* V435 Car",71.42806122813408,"PACS100","100",0.257433,0.00131473,32.5468,95.45865155968097,-51.23769202222192
1342243344,"HD 113337",36.21784308257306,"PACS70","70",0.177606,0.00803446,28.7944,195.4442135157103,63.61031129444652
1342243346,"HD 127821",31.711602006710176,"PACS70","70",0.356796,0.0079628,25.1957,217.69061617967188,63.18581908819548
1342265631,"HD 45184",21.967207352863646,"PACS70","70",0.113532,0.00934463,21.7497,96.18214351905394,-28.78056036248772
1342270782,"HD 206893",40.806000114256804,"PACS70","70",0.283117,0.00468644,29.7143,326.34162944605526,-12.783352140740737
1342206315,"HD 79969",17.265193370165747,"PACS70","70",0.0108451,0.0108451,1.94995,139.47290225336505,28.55897778240741
1342206317,"HD 79969",17.265193370165747,"PACS100","100",0.00535134,0.00535134,0.732451,139.47290225336505,28.55897778240741
1342209059,"HD 172555",28.546959748786755,"PACS70","70",0.192863,0.0147722,33.1629,281.3623163645892,-64.87171428424631
1342209061,"HD 172555",28.546959748786755,"PACS100","100",0.0897901,0.00724059,17.2197,281.3623163645892,-64.87171428424631
1342215470,"HD 142666",148.27775388858407,"PACS70","70",7.70637,0.00277956,38.6406,239.16671558087398,-22.027848369999525
1342215472,"HD 142666",148.27775388858407,"PACS100","100",4.88627,0.00138575,39.6345,239.16671558087398,-22.027848369999525
1342215576,"V* PZ Tel",47.12846276380157,"PACS70","70",0.00258824,0.00258824,1.78458,283.2745521779293,-50.18079461874313
1342215578,"V* PZ Tel",47.12846276380157,"PACS100","100",0.00127123,0.00127123,1.02956,283.2745521779293,-50.18079461874313
1342215599,"HD 139614",134.69283299435637,"PACS70","70",20.2721,0.000989799,38.6508,235.19318162649301,-42.498284456876284
1342215601,"HD 139614",134.69283299435637,"PACS100","100",13.3018,0.000492015,39.629,235.19318162649301,-42.498284456876284
1342215617,"* d Sco",41.28819157720892,"PACS70","70",0.0140493,0.00969368,1.68521,244.57447299080997,-28.61433670499428
1342215619,"* d Sco",41.28819157720892,"PACS100","100",0.00613102,0.00476469,0.316797,244.57447299080997,-28.61433670499428
1342216045,"HD 142527",157.3291798429855,"PACS70","70",0.0437379,0.00763184,38.6491,239.17448892795372,-42.32320602000138
1342216047,"HD 142527",157.3291798429855,"PACS100","100",0.0149007,0.00376274,38.3396,239.17448892795372,-42.32320602000138
1342217498,"HD 35187",114.15525114155251,"PACS70","70",5.72157,0.00261373,38.6398,81.00491820235762,24.960354233749285
1342217500,"HD 35187",114.15525114155251,"PACS100","100",3.48955,0.00130256,39.5873,81.00491820235762,24.960354233749285
1342217502,"HD 36112",160.24357022674465,"PACS70","70",0.0103372,0.00488483,38.657,82.6147152184888,25.332439223126716
1342217504,"HD 36112",160.24357022674465,"PACS100","100",0.00350463,0.00240868,39.6677,82.6147152184888,25.332439223126716
1342218557,"V* CQ Tau",163.1188320691624,"PACS70","70",1.62363,0.00948,38.6399,83.99362188045194,24.74827537425628
1342218559,"V* CQ Tau",163.1188320691624,"PACS100","100",0.885372,0.00489193,39.6525,83.99362188045194,24.74827537425628
1342224850,"* 51 Eri",29.782291449504125,"PACS70","70",0.023378,0.012158,5.21983,69.40069413976096,-2.4737550585885524
1342224852,"* 51 Eri",29.782291449504125,"PACS100","100",0.0130527,0.00597151,4.27502,69.40069413976096,-2.4737550585885524
1342226669,"HD 283572",130.33051819414035,"PACS70","70",0.0016798,0.0016798,0.714506,65.49523380226634,28.301723431110073
1342226671,"HD 283572",130.33051819414035,"PACS100","100",0.000828822,0.000828822,1.41653,65.49523380226634,28.301723431110073
1342242068,"HD 283759",162.85318785115217,"PACS70","70",0.0605096,0.0004145,7.11481,69.20483988956086,24.21630884895992
1342242070,"HD 283759",162.85318785115217,"PACS100","100",0.0483725,0.00020416,3.4797,69.20483988956086,24.21630884895992
1342191102,"* zet02 Ret",12.046422092174403,"PACS100","100",0.0130483,0.0130483,1.43002,49.561553689539906,-62.5045344429803
1342191104,"* zet02 Ret",12.046422092174403,"PACS70","70",0.0264806,0.0264806,2.91636,49.561553689539906,-62.5045344429803
1342193157,"HD 199260",21.287284679115473,"PACS70","70",0.0448412,0.0134286,11.615,314.19751194202115,-26.2965654722901
1342193159,"HD 199260",21.287284679115473,"PACS100","100",0.0280884,0.00661888,13.7715,314.19751194202115,-26.2965654722901
1342193163,"HD 207129",15.560811651935767,"PACS70","70",0.312653,0.0184855,10.7536,327.0663263110226,-47.304453361076355
1342193165,"HD 207129",15.560811651935767,"PACS100","100",0.344313,0.00910895,16.7753,327.0663263110226,-47.304453361076355
1342193526,"HD 196761",14.676787779519424,"PACS70","70",0.0120113,0.0120113,-0.162259,310.0505456937285,-23.772545907389887
1342193528,"HD 196761",14.676787779519424,"PACS100","100",0.00592502,0.00592502,-1.24968,310.0505456937285,-23.772545907389887
1342194063,"HD 202940",18.251439125975082,"PACS70","70",0.0132661,0.0132661,-0.690175,319.93822730604404,-26.353893092033534
1342194065,"HD 202940",18.251439125975082,"PACS100","100",0.00655581,0.00655581,2.98761,319.93822730604404,-26.353893092033534
1342196105,"HD 205390",14.814178353818873,"PACS70","70",0.00878622,0.00878622,2.78317,324.17379064250713,-50.845961388880056
1342196107,"HD 205390",14.814178353818873,"PACS100","100",0.00431754,0.00431754,-0.00569374,324.17379064250713,-50.845961388880056
1342196115,"HD 40887",16.39344262295082,"PACS70","70",0.00847075,0.00847075,-2.90427,90.0799586259455,-31.025921207214402
1342196117,"HD 40887",16.39344262295082,"PACS100","100",0.00416506,0.00416506,-2.56327,90.0799586259455,-31.025921207214402
1342196753,"HD 62613",17.150069972285486,"PACS70","70",0.00957782,0.00957782,-0.716367,119.06366520363649,80.26580039121254
1342196755,"HD 62613",17.150069972285486,"PACS100","100",0.00472441,0.00472441,-2.09659,119.06366520363649,80.26580039121254
1342196787,"HD 196795",16.722408026755854,"PACS70","70",0.0117202,0.0117202,-0.499121,309.9096861969681,4.972335152773363
1342196789,"HD 196795",16.722408026755854,"PACS100","100",0.0057942,0.0057942,-0.648177,309.9096861969681,4.972335152773363
1342196789,"2MASS J20393775+0458192",16.722408026755854,"PACS100","100",0.0057942,0.0057942,-0.648177,309.9096861969681,4.972335152773363
1342198545,"HD 84117",14.821555878006738,"PACS70","70",0.0287012,0.0287012,0.677614,145.55879371761236,-23.914803208351135
1342198547,"HD 84117",14.821555878006738,"PACS100","100",0.0141074,0.0141074,-4.20949,145.55879371761236,-23.914803208351135
1342198907,"HD 115953",9.092256397993522,"PACS70","70",0.0179979,0.0179979,-0.869225,199.9407590448104,47.77795986541747
1342198909,"HD 115953",9.092256397993522,"PACS100","100",0.00889272,0.00889272,0.851369,199.9407590448104,47.77795986541747
1342203666,"HD 40307",12.941181038063895,"PACS70","70",0.0153214,0.0104492,2.39138,88.51735992506954,-60.02364812518808
1342203668,"HD 40307",12.941181038063895,"PACS100","100",0.0084436,0.00515572,3.74428,88.51735992506954,-60.02364812518808
1342204264,"HD 27274",13.057438365626554,"PACS70","70",0.00960898,0.00960898,-1.74073,63.9910127514746,-53.308626201370664
1342204266,"HD 27274",13.057438365626554,"PACS100","100",0.00472682,0.00472682,-1.86244,63.9910127514746,-53.308626201370664
1342206326,"* 37 Gem",17.469537493994846,"PACS70","70",0.0159407,0.0159407,1.84284,103.82765177002383,25.375768357177257
1342206328,"* 37 Gem",17.469537493994846,"PACS100","100",0.00785986,0.00785986,-1.03757,103.82765177002383,25.375768357177257
1342209375,"HD 78366",19.040474336296665,"PACS70","70",0.0127273,0.0127273,0.364791,137.21209426895618,33.88187093001167
1342209377,"HD 78366",19.040474336296665,"PACS100","100",0.00627097,0.00627097,-0.136348,137.21209426895618,33.88187093001167
1342212025,"HD 97101",11.893392387991005,"PACS70","70",0.0103149,0.0103149,-1.02405,167.77364461048165,30.445410611101785
1342212027,"HD 97101",11.893392387991005,"PACS100","100",0.00510547,0.00510547,0.5635,167.77364461048165,30.445410611101785
1342212704,"HD 4308",22.02982838763686,"PACS70","70",0.00882809,0.00882809,0.770276,11.164793263899268,-65.65180670594336
1342212706,"HD 4308",22.02982838763686,"PACS100","100",0.00435245,0.00435245,3.82137,11.164793263899268,-65.65180670594336
1342212808,"HD 115404",10.98508774338835,"PACS70","70",0.0169397,0.0169397,-0.607741,199.2147632500122,17.016363099498705
1342212810,"HD 115404",10.98508774338835,"PACS100","100",0.00832023,0.00832023,-0.273181,199.2147632500122,17.016363099498705
1342212828,"HD 102438",17.740656439769584,"PACS70","70",0.00995363,0.00995363,2.01433,176.81491905158822,-30.287210405092594
1342212830,"HD 102438",17.740656439769584,"PACS100","100",0.00490978,0.00490978,-0.0692995,176.81491905158822,-30.287210405092594
1342212840,"HD 5133",13.976787351566518,"PACS70","70",0.0176874,0.00962752,3.6402,13.256942870136879,-30.356818020833334
1342212842,"HD 5133",13.976787351566518,"PACS100","100",0.0126856,0.00474464,9.51858,13.256942870136879,-30.356818020833334
1342213085,"HD 120476",13.408420488066506,"PACS70","70",0.0162607,0.0162607,-1.98721,207.26522572393066,26.979635945224906
1342213087,"HD 120476",13.408420488066506,"PACS100","100",0.00801032,0.00801032,-2.25283,207.26522572393066,26.979635945224906
1342213242,"* 54 Psc",11.137209304915629,"PACS70","70",0.0226604,0.0226604,-0.231869,9.839329984618155,21.249338132282798
1342213244,"* 54 Psc",11.137209304915629,"PACS100","100",0.0111791,0.0111791,-3.61247,9.839329984618155,21.249338132282798
1342213844,"HD 120690",18.560279146598365,"PACS70","70",0.0115403,0.0115403,-1.82223,207.8327506387478,-24.391382274521792
1342213846,"HD 120690",18.560279146598365,"PACS100","100",0.00569338,0.00569338,0.059625,207.8327506387478,-24.391382274521792
1342214175,"HD 13445",10.786997784350655,"PACS70","70",0.0190825,0.0190825,-2.42019,32.618429643306776,-50.821761633210244
1342214177,"HD 13445",10.786997784350655,"PACS100","100",0.0094066,0.0094066,-0.512951,32.618429643306776,-50.821761633210244
1342216117,"HD 21175",17.70112012688163,"PACS70","70",0.0107982,0.0107982,-0.308196,50.897159801114555,-40.07626948125267
1342216119,"HD 21175",17.70112012688163,"PACS100","100",0.00530401,0.00530401,1.20352,50.897159801114555,-40.07626948125267
1342221280,"V* CC Eri",11.537312244664859,"PACS70","70",0.0120324,0.0120324,1.28142,38.594279266105346,-43.7972554305362
1342221282,"V* CC Eri",11.537312244664859,"PACS100","100",0.00595275,0.00595275,-1.19567,38.594279266105346,-43.7972554305362
1342221293,"HD 110833",14.998867585497294,"PACS70","70",0.0107419,0.0107419,-0.516753,191.05862396757848,51.75868700057174
1342221295,"HD 110833",14.998867585497294,"PACS100","100",0.00529407,0.00529407,-1.10081,191.05862396757848,51.75868700057174
1342222499,"HD 23484",16.16942975272091,"PACS70","70",0.0869079,0.00884532,16.3987,56.0390723376236,-38.28085236107212
1342222501,"HD 23484",16.16942975272091,"PACS100","100",0.091485,0.00436454,14.9736,56.0390723376236,-38.28085236107212
1342223328,"HD 15285",17.143836790673753,"PACS70","70",0.00824986,0.00824986,-0.687183,36.94173165122022,4.432751166686164
1342223330,"HD 15285",17.143836790673753,"PACS100","100",0.00407724,0.00407724,1.97866,36.94173165122022,4.432751166686164
1342223592,"HD 23356",13.95502017895918,"PACS70","70",0.0226798,0.00954757,4.32765,55.98165029254641,-19.110398733776655
1342223594,"HD 23356",13.95502017895918,"PACS100","100",0.01787,0.00471023,6.77893,55.98165029254641,-19.110398733776655
1342224222,"HD 15407",49.37905834135743,"PACS70","70",0.0405309,0.00378114,21.979,37.71153024654847,55.548097437323264
1342224224,"HD 15407",49.37905834135743,"PACS100","100",0.0194025,0.00186221,19.3335,37.71153024654847,55.548097437323264
1342238832,"HD 23514",138.69817889291113,"PACS70","70",0.00901521,0.000405888,7.59975,56.66004029360791,22.919630510376663
1342238834,"HD 23514",138.69817889291113,"PACS100","100",0.00466147,0.000199963,6.17281,56.66004029360791,22.919630510376663
1342230105,"CPD-40 2663",968.1479330041631,"PACS70","70",0.354964,0.000254205,35.0362,128.8442177125399,-40.61008863606447
1342230107,"CPD-40 2663",968.1479330041631,"PACS100","100",0.19155,0.000125662,26.7707,128.8442177125399,-40.61008863606447
1342261980,"CD-48 7859",971.1566475672525,"PACS70","70",6.94522,0.000129072,38.6497,195.32412624772144,-48.88853069775424
1342261982,"CD-48 7859",971.1566475672525,"PACS100","100",3.68753,0.00006413,39.5755,195.32412624772144,-48.88853069775424
1342262213,"CD-39 8581",,"PACS70","70",5.40349,0.000331363,38.5983,209.4338141085483,-39.97894563152215
1342262215,"CD-39 8581",,"PACS100","100",3.20549,0.000164246,39.5704,209.4338141085483,-39.97894563152215
1342262361,"HD 85567",1030.1844030081384,"PACS70","70",0.494676,0.000788363,37.0442,147.61884298407685,-60.96746530032414
1342262363,"HD 85567",1030.1844030081384,"PACS100","100",0.259366,0.000392296,29.4015,147.61884298407685,-60.96746530032414
1342269030,"HD 320156",2468.5262898049864,"PACS70","70",0.3345,0.00167932,30.8662,264.493771892937,-35.38451819814805
1342269032,"HD 320156",2468.5262898049864,"PACS100","100",0.172861,0.000837146,16.8734,264.493771892937,-35.38451819814805
1342269036,"HD 319896",1397.624039133473,"PACS70","70",0.169478,0.000511162,30.0962,262.7743806557166,-35.1414643051852
1342269038,"HD 319896",1397.624039133473,"PACS100","100",0.113739,0.000254718,12.3588,262.7743806557166,-35.1414643051852
1342225005,"HD 95086",86.44237751115107,"PACS70","70",0.568498,0.00165043,38.3851,164.26222364230233,-68.66730524259322
1342225007,"HD 95086",86.44237751115107,"PACS100","100",0.52744,0.000811617,39.4081,164.26222364230233,-68.66730524259322
1342225120,"* nu. Hor",51.714864920772825,"PACS70","70",0.158571,0.00879767,35.0133,42.25686604148338,-62.806429876387305
1342225122,"* nu. Hor",51.714864920772825,"PACS100","100",0.155184,0.00433692,36.2355,42.25686604148338,-62.806429876387305
1342225326,"* q02 Eri",60.96743119825389,"PACS70","70",0.376463,0.00827882,31.796,26.526785070823035,-53.521844134950264
1342225328,"* q02 Eri",60.96743119825389,"PACS100","100",0.395292,0.00407354,29.0935,26.526785070823035,-53.521844134950264
1342231117,"* gam Oph",31.51591553734636,"PACS70","70",1.21699,0.0269183,32.181,266.97308894659744,2.707029320179367
1342231119,"* gam Oph",31.51591553734636,"PACS100","100",1.06858,0.0131715,32.2955,266.97308894659744,2.707029320179367
1342231927,"HD 182681",71.42193939134224,"PACS70","70",0.591163,0.00425331,31.4375,291.73541495456686,-29.743391626340774
1342231929,"HD 182681",71.42193939134224,"PACS100","100",0.459634,0.0020815,18.1251,291.73541495456686,-29.743391626340774
1342232492,"* phi01 Pav",28.293665614142306,"PACS70","70",0.617678,0.0191352,31.6182,308.8956838021663,-60.5823697467431
1342232494,"* phi01 Pav",28.293665614142306,"PACS100","100",0.610869,0.00938907,32.4548,308.8956838021663,-60.5823697467431
1342233376,"HD 50571",34.040583183271096,"PACS70","70",0.165492,0.00785646,35.372,102.50426189674575,-60.24878282666402
1342233378,"HD 50571",34.040583183271096,"PACS100","100",0.203154,0.00386656,36.9529,102.50426189674575,-60.24878282666402
1342237454,"HD 21997",69.64273278083432,"PACS70","70",0.677209,0.00278008,32.4974,52.97373001709515,-25.61419992117897
1342237456,"HD 21997",69.64273278083432,"PACS100","100",0.65672,0.0013595,32.5908,52.97373001709515,-25.61419992117897
1342241398,"HD 170773",37.05501558163405,"PACS70","70",0.799096,0.00693042,32.2531,278.2542026104579,-39.892293063968516
1342241400,"HD 170773",37.05501558163405,"PACS100","100",1.08936,0.00340204,15.9142,278.2542026104579,-39.892293063968516
1342262371,"* eta Cru",19.755037534571315,"PACS100","100",0.746912,0.0198705,10.4694,181.72069978195444,-64.61386485681044
1342262373,"* eta Cru",19.755037534571315,"PACS70","70",0.626291,0.0404176,6.97734,181.72069978195444,-64.61386485681044
1342268996,"HD 50554",31.194434912811552,"PACS100","100",0.0353895,0.00267349,18.4673,103.67829671340972,24.24519928149369
1342268998,"HD 50554",31.194434912811552,"PACS70","70",0.0418895,0.00542138,22.2334,103.67829671340972,24.24519928149369
1342187255,"* 51 Peg",15.468191211592483,"PACS100","100",0.0108513,0.0108513,0.67158,344.36719597563814,20.768999445977098
1342188366,"HD 203",39.96019964115741,"PACS70","70",0.0704989,0.00640855,14.8165,1.7089861711429772,-23.107671891662175
1342188367,"HD 105",38.84566229911937,"PACS70","70",0.131471,0.00301865,22.1238,1.4693011525743336,-41.753280588898896
1342188485,"* 49 Cet",57.066551011789954,"PACS70","70",2.10784,0.00512987,32.4565,23.657683576007937,-15.67636938166656
1342188519,"HD 109573",71.9093367082782,"PACS70","70",5.23665,0.00361235,38.6345,189.00409762942044,-39.86957225444381
1342188847,"HD 97048",,"PACS70","70",0.770917,0.00145947,37.9921,167.01350006165654,-77.65485504479182
1342188848,"V* DX Cha",108.38933448948623,"PACS70","70",1.11826,0.00759684,38.6292,180.0206578950649,-78.19295052935155
1342188853,"HD 100453",104.19922892570595,"PACS70","70",20.7641,0.00238067,38.6658,173.27305844437245,-54.32461253523086
1342188879,"HD 100546",110.02068388857106,"PACS70","70",103.052,0.00284791,38.6528,173.3556829588745,-70.19478936662038
1342188886,"TYC 9493-2388-1",57.871375081743324,"PACS70","70",0.00721156,0.0024525,1.88315,101.55690175791054,-83.99135729451868
1342188886,"HD 53842",57.871375081743324,"PACS70","70",0.00721156,0.0024525,1.88315,101.55690175791054,-83.99135729451868
1342189394,"* bet03 Tuc",45.90188014101058,"PACS70","70",0.0574623,0.00805497,11.3798,8.18347370302219,-63.031640480623714
1342190967,"* 51 Eri",29.782291449504125,"PACS70","70",0.023378,0.012158,5.21983,69.4006766701499,-2.473729939120888
1342193054,"* c Oph",124.37810945273633,"PACS70","70",0.817378,0.00951754,37.5344,262.8539918866258,-23.9627158905536
1342193125,"HD 32297",132.79154383448864,"PACS70","70",0.992972,0.000744636,37.9112,75.61433224865185,7.460955215835158
1342193131,"HD 31648",161.773032435493,"PACS70","70",1.52399,0.00239172,38.6572,74.69278830315497,29.84353625861233
1342208861,"HD 199143",45.662100456621005,"PACS70","70",0.00458062,0.00383028,0.772636,313.94882816840635,-17.11436940616296
1342211627,"* eta Tuc",47.07543839002001,"PACS70","70",0.00706786,0.00695947,1.55121,359.39671603915195,-64.29841819416602
1342211959,"HD 55279",63.799923440091874,"PACS70","70",0.000766191,0.000766191,2.2806,105.12707370325273,-79.69592430694725
1342211971,"HD 75505",100.01300169021974,"PACS70","70",0.00128116,0.00128116,2.02297,130.43577830911607,-79.04804448388856
1342212625,"HD 3221",44.49883190566248,"PACS70","70",0.00244879,0.00244879,1.38702,8.713921664649712,-61.91630928761358
1342212832,"V* AO Men",39.2626474803196,"PACS70","70",0.00193235,0.00193235,1.5509,94.6174564234143,-72.04461748771396
1342212834,"* eps Hyi",46.554934823091244,"PACS70","70",0.0153598,0.0153598,-0.347616,39.89806422127494,-68.26694703291666
1342213258,"V* DK Cet",41.4114684920842,"PACS70","70",0.0108345,0.00219409,6.6041,29.4544172415428,-21.901639137243116
1342216458,"HD 1466",42.970092815400484,"PACS70","70",0.0105621,0.00286733,8.51142,4.609478297374925,-63.47767973750096
1342217442,"HD 30051",67.58629079677479,"PACS70","70",0.0264435,0.00320374,14.3218,70.82185039075313,-23.628439880000478
1342220772,"HD 44627",50.12003748978804,"PACS70","70",0.00148442,0.00148442,1.34093,94.80388941457637,-58.054170606671086
1342255513,"V* DS Leo",11.936521578246884,"PACS70","70",0.00582437,0.00582437,0.14433,165.6603075368466,21.96695353819937
1342255514,"V* DS Leo",11.936521578246884,"PACS70","70",0.00582437,0.00582437,0.14433,165.6603075368466,21.96695353819937
1342255515,"V* DS Leo",11.936521578246884,"PACS100","100",0.00287637,0.00287637,-3.02594,165.6603075368466,21.96695353819937
1342255516,"V* DS Leo",11.936521578246884,"PACS100","100",0.00287637,0.00287637,-3.02594,165.6603075368466,21.96695353819937
1342253344,"V* EY Hya",395.9611958028113,"PACS70","70",0.193435,0.0106692,16.63,131.588333404481,1.632210502499864
1342195992,"V* R Hor",312.5097659301853,"PACS70","70",23.9807,0.0008837,28.2343,43.47045891627276,-49.88954396567571
1342254141,"V* R Leo",71.14095869555938,"PACS70","70",16.9292,16.6584,-0.585944,146.88953889165055,11.428650519027343
1342254140,"V* CW Cnc",213.12872975277065,"PACS70","70",0.29458,0.174605,-10.1233,137.11049619910523,13.22025339102374
1342254139,"V* R LMi",347.22222222222223,"PACS70","70",0.365594,0.328659,1.13492,146.39285745950573,34.511886328379326
1342254048,"V* AZ UMa",412.2691292875989,"PACS70","70",0.245144,0.148278,-7.13038,176.80763783099337,43.47106779106512
1342254047,"V* Y UMa",308.6896125945362,"PACS70","70",0.374721,0.0100423,26.8349,190.08864026198924,55.84655939421303
1342254046,"V* RR UMi",140.84507042253523,"PACS70","70",0.470035,0.401714,-13.656,224.39517986014528,65.9325761264815
1342253500,"V* EY Hya",395.9611958028113,"PACS70","70",0.193435,0.0106692,16.63,131.588333404481,1.632210502499864
1342253469,"V* RT Cnc",244.11678547016894,"PACS70","70",0.259545,0.11446,5.82143,134.56660804422995,10.84508151471885
1342253463,"V* W Cnc",495.2456418383518,"PACS70","70",0.303664,0.218208,-7.45167,137.46913702727144,25.24824997819394
1342253420,"HD 82040",596.0896518836433,"PACS70","70",0.204499,0.0411213,11.5159,142.73573929148287,44.68389235013901
1342253419,"V* RS Cnc",143.47202295552367,"PACS70","70",0.804603,0.804586,-1.68561,137.6616114316622,30.963018633895416
1342253343,"V* RT Cnc",244.11678547016894,"PACS70","70",0.259545,0.11446,5.82143,134.56660804422995,10.84508151471885
1342253295,"V* W Cnc",495.2456418383518,"PACS70","70",0.303664,0.218208,-7.45167,137.46913702727144,25.24824997819394
1342253007,"V* R Dor",54.61496450027308,"PACS70","70",87.3386,82.9379,-8.26039,69.18943563520942,-62.07743608166231
1342252962,"HD 82040",596.0896518836433,"PACS70","70",0.204499,0.0411213,11.5159,142.73573929148287,44.68389235013901
1342252949,"V* RS Cnc",143.47202295552367,"PACS70","70",0.804603,0.804586,-1.68561,137.6616114316622,30.963018633895416
1342251995,"HD 82040",596.0896518836433,"PACS70","70",0.204499,0.0411213,11.5159,142.73573929148287,44.68389235013901
1342251973,"V* R Cnc",225.50456646747097,"PACS70","70",0.263413,0.262074,-0.673426,124.14094476889774,11.726205557591886
1342247686,"V* R Com",1086.6021949364338,"PACS70","70",0.150575,0.129618,-9.12061,181.0633052130793,18.782450346550974
1342247425,"V* ST UMa",255.95740868719446,"PACS70","70",0.188086,0.145656,-10.5054,171.95986466243832,45.18515248527626
1342247395,"V* AZ UMa",412.2691292875989,"PACS70","70",0.245144,0.148278,-7.13038,176.80763466837016,43.47106849597251
1342247391,"V* CO UMa",129.09388998618695,"PACS70","70",0.121491,0.0842542,-7.44687,167.3293082036227,36.309299843751695
1342247296,"V* ST UMa",255.95740868719446,"PACS70","70",0.188086,0.145656,-10.5054,171.95986466243832,45.18515248527626
1342246940,"V* AZ UMa",412.2691292875989,"PACS70","70",0.245144,0.148278,-7.13038,176.80763466837016,43.47106849597251
1342246935,"V* R UMa",489.06930111996866,"PACS70","70",0.112494,0.112494,-1.18679,161.15990768820987,68.7756593718055
1342246933,"V* R Leo",71.14095869555938,"PACS70","70",16.9292,16.6584,-0.585944,146.8895383123869,11.428655435416243
1342246926,"* mu. UMa",70.62146892655367,"PACS70","70",0.414605,0.377506,-42.7677,155.5818713211754,41.499641908333864
1342246924,"V* Z UMa",325.2032520325203,"PACS70","70",0.23264,0.159529,-7.60561,179.12589557337762,57.871534742778096
1342246747,"V* R UMa",489.06930111996866,"PACS70","70",0.112494,0.112494,-1.18679,161.15990768820987,68.7756593718055
1342246743,"V* AZ UMa",412.2691292875989,"PACS70","70",0.245144,0.148278,-7.13038,176.80763466837016,43.47106849597251
1342246732,"V* R Leo",71.14095869555938,"PACS70","70",16.9292,16.6584,-0.585944,146.8895383123869,11.428655435416243
1342246722,"V* Z UMa",325.2032520325203,"PACS70","70",0.23264,0.159529,-7.60561,179.12589557337762,57.871534742778096
1342246691,"* mu. UMa",70.62146892655367,"PACS70","70",0.414605,0.377506,-42.7677,155.5818713211754,41.499641908333864
